aabb,1,3,4,5,0,2,4,5,    -0.00009825 
abb,2,5,1,3,6,9,     0.00000000 
aabb,1,3,6,9,2,3,6,9,    -0.00013203 
aab,1,3,8,9,3,6,     0.00019007 
aab,1,3,4,8,0,8,    -0.00000894 
aabb,2,3,4,8,2,3,5,9,    -0.00339157 
aabb,0,2,7,9,2,3,7,9,    -0.00013063 
aabb,0,1,4,8,2,3,6,9,    -0.00000373 
aabb,0,2,6,8,1,2,7,8,     0.00001000 
abb,0,8,1,3,4,7,    -0.00000000 
abb,1,8,2,3,4,6,    -0.00013500 
abb,2,5,0,3,8,9,    -0.00007378 
abb,3,4,1,2,5,7,    -0.00003270 
abb,3,6,2,3,4,6,     0.01414125 
abb,2,8,0,3,4,8,     0.00003576 
aabb,1,3,6,9,1,3,6,9,     0.00026762 
abb,1,7,0,3,4,8,    -0.00000000 
aab,2,3,4,8,2,5,     0.00234600 
aabb,0,3,5,9,2,3,7,9,    -0.00011164 
aabb,0,2,6,8,2,3,6,7,    -0.00012018 
aabb,2,3,4,5,0,2,7,9,    -0.00013403 
aab,0,3,4,5,2,6,    -0.00000000 
aabb,0,1,5,9,2,3,5,9,     0.00000362 
abb,0,5,0,3,4,7,     0.00002751 
abb,0,8,2,3,4,8,    -0.00003400 
abb,0,6,0,1,8,9,    -0.00000045 
aabb,0,2,4,5,1,2,4,8,     0.00000128 
aab,1,3,4,7,1,5,     0.00002471 
aab,0,2,4,6,0,6,     0.00007926 
aabb,1,3,4,7,0,3,4,6,     0.00015631 
aabb,0,2,4,8,1,2,4,5,     0.00000107 
abb,0,5,1,2,5,9,    -0.00013735 
abb,3,5,1,2,6,9,    -0.00000000 
abbb,3,8,1,2,3,5,6,7,     0.00002225 
aab,0,2,4,8,0,8,     0.00007786 
aabb,0,2,5,8,0,3,7,8,     0.00006484 
abb,0,6,2,3,4,5,    -0.00000000 
abb,1,4,2,3,4,9,     0.00062082 
aab,1,2,7,9,2,5,    -0.00017735 
aabb,1,3,5,9,1,3,4,7,    -0.00000562 
aab,1,3,8,9,3,5,     0.00011046 
aabb,1,3,7,8,1,2,5,8,     0.00006219 
abbb,2,8,1,2,3,4,8,9,    -0.00012006 
abb,3,6,1,3,4,5,     0.00000000 
abbb,2,4,1,2,3,4,6,7,     0.00001877 
aab,2,3,7,9,3,6,     0.00082626 
aabb,0,2,6,7,0,2,5,7,     0.00000676 
aabb,1,2,6,9,2,3,7,9,    -0.00000353 
abbb,3,9,0,2,3,6,8,9,     0.00003728 
abb,1,8,2,3,7,9,    -0.00000000 
abb,3,4,2,3,7,8,    -0.00000000 
aabb,0,2,4,5,1,3,8,9,    -0.00003814 
aabb,2,3,5,8,0,1,5,8,     0.00000690 
aabb,0,3,8,9,0,2,6,9,    -0.00014905 
abb,3,5,0,3,5,9,    -0.00033484 
abb,0,7,1,3,5,9,    -0.00009938 
abb,2,8,0,3,6,9,    -0.00007764 
aaab,0,2,3,4,6,9,1,7,     0.00001619 
aabb,0,3,7,8,0,1,5,8,    -0.00000034 
aab,0,2,5,7,3,9,    -0.00007736 
aab,1,3,4,5,0,6,     0.00000000 
aab,1,2,8,9,2,6,     0.00017735 
aabb,2,3,5,6,0,2,5,6,    -0.00019623 
aabb,1,2,7,8,0,2,5,8,    -0.00001721 
ab,1,5,1,6,    -0.00000000 
abb,3,5,1,3,7,9,    -0.00019007 
aabb,1,3,6,9,0,3,8,9,    -0.00000061 
aabb,1,3,7,8,0,3,6,7,    -0.00003243 
aabb,0,3,6,7,0,2,7,8,     0.00005015 
aabb,0,2,5,9,0,3,7,9,     0.00014905 
aabb,2,3,4,9,2,3,6,7,    -0.00062737 
aabb,0,1,5,6,1,3,7,8,    -0.00000160 
aabb,1,2,6,9,0,2,7,9,     0.00001648 
aabb,1,2,5,6,2,3,6,8,     0.00000301 
aab,1,3,7,9,0,5,    -0.00012035 
abb,1,5,0,1,5,9,     0.00000134 
aabb,0,1,4,5,0,3,4,7,     0.00000046 
aabb,1,3,4,8,2,3,4,8,    -0.00086536 
aabb,1,3,5,9,2,3,5,9,    -0.00013203 
aab,0,3,4,6,1,5,    -0.00000000 
aabb,2,3,7,8,1,2,6,8,     0.00003397 
aabb,2,3,6,7,0,1,5,8,    -0.00000386 
abbb,2,5,0,1,3,6,7,8,    -0.00000275 
aabb,0,1,5,6,2,3,7,8,     0.00000516 
aabb,2,3,7,8,2,3,7,8,     0.00619291 
aabb,2,3,4,7,1,3,6,9,     0.00011627 
aabb,0,3,6,7,2,3,5,6,    -0.00012849 
aabb,2,3,6,9,1,2,4,6,     0.00000136 
abbb,3,5,0,2,3,5,6,7,    -0.00000677 
abb,1,6,0,2,4,8,     0.00006713 
abb,3,7,2,3,6,9,     0.00096981 
aab,2,3,4,7,1,5,     0.00015284 
aabb,0,2,7,8,1,2,5,8,    -0.00001762 
aabb,2,3,4,5,2,3,7,9,     0.00475623 
aabb,1,3,7,9,0,3,5,9,    -0.00000035 
abb,3,7,0,2,5,9,     0.00003037 
aabb,2,3,5,7,1,3,6,8,    -0.00006530 
aabb,1,3,7,9,1,3,7,9,     0.00009811 
abb,1,9,1,2,6,7,    -0.00000409 
aab,0,2,5,9,3,8,    -0.00001765 
aab,2,3,5,9,1,6,     0.00000000 
aabb,0,1,8,9,1,2,6,9,     0.00000261 
abb,0,8,1,2,7,9,     0.00000000 
abb,0,4,1,2,4,9,    -0.00003875 
ab,2,6,1,5,    -0.00000000 
aab,0,3,4,8,3,6,    -0.00020714 
aab,0,3,4,6,2,6,     0.00019428 
abb,3,8,1,2,4,5,     0.00008518 
aabb,0,2,5,8,1,2,5,6,     0.00005894 
abbb,3,8,1,2,3,4,5,9,     0.00008070 
aaab,1,2,3,4,7,9,0,6,     0.00001896 
abb,2,5,0,2,4,8,    -0.00004997 
aabb,1,2,4,9,1,2,4,9,     0.00006456 
abbb,1,5,1,2,3,5,6,7,     0.00000560 
aab,1,2,7,8,3,9,     0.00000000 
aabb,0,3,7,9,2,3,5,9,    -0.00014892 
aabb,2,3,5,7,0,1,5,7,     0.00000998 
a,2,4,    -0.04395220 
aab,1,3,6,9,2,6,     0.00009235 
aabb,0,1,5,9,2,3,4,8,    -0.00000298 
aab,0,3,4,7,2,7,     0.00003576 
aabb,0,1,7,8,0,2,7,8,    -0.00000248 
aab,1,2,5,6,3,9,    -0.00000000 
aabb,1,3,4,5,2,3,4,5,    -0.00105062 
aabb,0,2,4,6,2,3,4,6,    -0.00001832 
aaab,1,2,3,5,8,9,2,9,    -0.00000966 
aab,1,2,7,9,1,6,    -0.00002139 
aabb,1,2,6,9,2,3,8,9,    -0.00000607 
aaab,1,2,3,4,6,7,3,9,    -0.00001083 
abb,2,5,1,3,5,9,     0.00009235 
aab,0,1,4,8,2,6,    -0.00000040 
aaab,0,2,3,4,6,7,2,9,     0.00001365 
aabb,0,2,7,8,1,2,6,7,    -0.00001762 
aabb,0,3,5,9,2,3,8,9,     0.00006488 
aabb,0,2,6,8,2,3,5,8,    -0.00012018 
aaab,0,2,3,5,7,8,2,6,    -0.00001055 
aabb,0,2,5,7,1,3,5,7,     0.00006086 
aabb,1,3,5,9,2,3,4,8,     0.00011627 
aab,1,2,5,9,2,7,    -0.00009278 
aabb,2,3,4,5,2,3,4,5,     0.05389311 
aab,2,3,5,9,2,5,     0.00165805 
aabb,0,2,4,5,2,3,8,9,     0.00009875 
aabb,0,3,7,9,1,2,4,6,    -0.00004007 
aabb,1,2,4,8,2,3,4,5,     0.00011679 
aabb,0,3,4,7,1,3,4,5,    -0.00028240 
aabb,2,3,6,7,0,1,6,7,     0.00000690 
abb,1,8,2,3,4,5,    -0.00007846 
aabb,0,2,5,7,0,2,5,8,     0.00000676 
abb,3,7,0,2,6,9,    -0.00001765 
aab,1,3,4,7,2,6,     0.00001535 
aabb,0,2,4,7,1,3,6,9,    -0.00003270 
aabb,0,2,4,6,0,2,8,9,     0.00000139 
a,3,9,     0.01853765 
aab,1,2,4,9,1,9,     0.00014107 
aabb,2,3,4,6,1,3,8,9,     0.00024892 
abb,3,7,1,3,4,8,    -0.00000000 
aab,0,2,4,9,1,4,    -0.00004517 
abb,0,6,0,2,7,9,    -0.00002044 
aab,2,3,7,9,3,5,    -0.00142170 
aabb,0,2,6,9,1,2,8,9,     0.00002673 
aabb,0,3,5,9,0,2,4,5,    -0.00001628 
abbb,2,4,0,2,3,6,7,9,    -0.00000204 
aa,0,3,7,8,    -0.00000000 
aabb,2,3,6,7,2,3,5,8,    -0.00966507 
abb,1,7,0,3,4,7,    -0.00000551 
aab,1,2,4,7,3,5,    -0.00014959 
aabb,2,3,4,8,0,1,5,9,    -0.00000298 
aab,0,2,7,9,0,6,    -0.00002044 
aab,0,1,4,6,2,8,     0.00000093 
abb,2,6,0,3,4,6,     0.00019428 
aab,0,2,5,9,2,6,    -0.00000000 
abb,2,6,0,3,8,9,    -0.00012695 
aabb,0,2,4,9,2,3,6,7,     0.00000395 
aabb,2,3,7,9,0,1,4,5,     0.00000357 
abbb,3,9,0,2,3,6,7,9,     0.00002167 
aabb,0,2,4,5,0,2,4,5,    -0.00002593 
abbb,2,6,1,2,3,5,6,8,    -0.00000984 
ab,1,7,2,8,     0.00000000 
aab,2,3,6,7,2,4,     0.00108786 
aabb,2,3,4,6,1,2,4,8,     0.00020096 
aabb,1,2,5,7,2,3,5,6,     0.00000684 
aab,1,2,4,8,1,8,     0.00007821 
aab,1,2,8,9,3,8,    -0.00015547 
aabb,0,1,7,8,2,3,5,6,     0.00000544 
aab,0,2,6,8,2,4,    -0.00001773 
abb,0,6,2,3,7,9,    -0.00001117 
abb,1,7,1,2,5,9,     0.00004384 
aabb,2,3,5,7,2,3,5,7,     0.02167169 
aabb,1,3,5,9,0,3,4,5,     0.00009711 
aab,0,3,4,5,1,5,    -0.00008764 
aaab,0,1,2,4,5,9,3,7,     0.00000542 
aab,0,3,5,7,2,9,     0.00000304 
abb,1,9,0,3,6,7,    -0.00001337 
ab,0,5,3,6,    -0.00000000 
abb,2,8,0,3,4,7,    -0.00000000 
abbb,2,6,0,2,3,5,7,8,    -0.00001055 
abb,2,6,1,3,6,9,     0.00009235 
aab,2,3,4,8,1,6,    -0.00015284 
aaab,1,2,3,4,5,8,2,4,     0.00001877 
aabb,2,3,6,8,1,3,5,8,    -0.00011550 
abb,2,8,1,2,5,9,     0.00005392 
aabb,1,2,6,7,1,3,5,6,    -0.00003356 
aabb,0,1,6,8,2,3,6,8,     0.00000998 
aaab,1,2,3,4,8,9,3,6,     0.00010431 
abbb,3,7,0,1,2,4,5,9,     0.00000542 
aabb,0,2,4,6,1,2,4,7,     0.00000128 
abb,0,6,0,1,7,9,    -0.00000026 
abb,0,9,0,1,4,9,     0.00000393 
abb,1,7,0,2,4,6,     0.00004678 
aab,0,3,4,7,3,6,    -0.00012039 
abbb,0,7,1,2,3,4,6,9,     0.00001801 
aabb,0,1,6,9,0,1,6,9,     0.00000042 
aab,0,2,5,7,1,4,     0.00001554 
aabb,0,3,5,6,2,3,5,7,    -0.00006791 
abbb,2,6,0,1,3,4,8,9,    -0.00000701 
aab,0,3,8,9,0,8,     0.00006663 
aaab,0,2,3,4,5,7,3,4,     0.00015023 
aabb,0,2,4,5,0,2,7,9,    -0.00000139 
aaab,0,1,3,6,7,8,2,6,    -0.00000000 
aabb,0,2,7,8,0,3,5,8,     0.00005015 
aaab,0,2,3,4,5,9,1,8,     0.00001619 
aabb,0,1,4,8,0,3,8,9,    -0.00000024 
aabb,1,2,6,7,0,1,7,8,    -0.00000042 
aab,1,3,8,9,2,7,     0.00000000 
aaab,0,2,3,4,6,9,2,7,    -0.00000720 
aabb,2,3,6,8,0,3,7,8,     0.00002732 
aabb,2,3,5,8,1,2,5,6,    -0.00000517 
aabb,0,2,4,5,0,1,7,9,    -0.00000125 
aabb,0,2,6,7,1,3,6,8,     0.00004045 
aabb,0,3,6,9,0,2,7,9,    -0.00006672 
aabb,1,3,4,7,0,3,7,9,     0.00005470 
abb,2,6,0,3,4,5,    -0.00000000 
aabb,0,3,6,7,1,2,6,7,     0.00000786 
abbb,3,8,0,1,2,4,5,9,    -0.00000315 
aaab,0,2,3,4,8,9,2,5,    -0.00002289 
aaab,0,2,3,4,5,9,1,7,    -0.00002785 
aab,1,2,5,8,1,9,    -0.00000409 
abbb,3,8,0,1,2,4,6,9,    -0.00000542 
aabb,1,2,8,9,0,3,4,6,    -0.00002393 
aabb,1,3,6,9,1,2,7,9,    -0.00006529 
aab,1,3,6,7,3,9,    -0.00004468 
aabb,0,3,5,8,1,2,5,8,     0.00000786 
aabb,1,2,4,7,0,1,7,9,     0.00000059 
aabb,0,2,6,8,0,3,7,8,    -0.00003768 
aabb,1,3,6,8,2,3,5,7,    -0.00006530 
aabb,2,3,7,9,0,3,4,7,    -0.00007084 
aabb,1,2,8,9,1,3,6,9,    -0.00011235 
abb,2,6,2,3,5,9,    -0.00000000 
aabb,0,1,7,9,0,1,7,9,     0.00000320 
aab,2,3,4,7,0,7,    -0.00003400 
aabb,0,3,6,7,0,3,6,7,     0.00013803 
aabb,1,2,6,9,0,3,4,8,    -0.00002707 
aabb,1,3,7,8,0,3,5,7,    -0.00001885 
aabb,1,3,4,8,1,2,4,6,    -0.00005270 
aab,1,2,8,9,1,5,    -0.00002139 
abb,0,5,0,1,8,9,    -0.00000026 
aabb,0,2,5,7,2,3,6,8,    -0.00005760 
abb,3,6,0,3,4,7,    -0.00012039 
abb,0,8,0,2,5,9,    -0.00002376 
aaab,0,1,3,4,8,9,2,5,    -0.00000407 
abb,1,6,0,3,7,9,     0.00007090 
abbb,3,8,0,1,3,5,7,8,    -0.00000115 
abbb,2,6,0,1,3,5,7,8,     0.00000275 
aabb,1,3,5,9,0,2,4,7,     0.00005627 
aabb,0,3,8,9,0,1,6,9,     0.00000238 
aab,0,1,5,9,0,8,    -0.00000060 
aab,0,3,8,9,1,6,     0.00012200 
aabb,1,3,6,9,0,2,6,9,     0.00000410 
aab,0,2,7,8,3,4,     0.00000000 
abb,0,5,1,3,4,5,    -0.00009283 
abb,3,9,1,3,6,8,    -0.00007689 
aabb,0,1,7,8,1,3,7,8,    -0.00000263 
aab,1,2,7,9,0,7,    -0.00001953 
aab,0,3,4,6,3,7,    -0.00017029 
aabb,2,3,7,8,0,3,6,7,    -0.00002601 
aabb,1,2,5,9,0,3,4,8,    -0.00001573 
aabb,0,1,4,5,1,3,4,5,     0.00000051 
aabb,0,1,4,6,2,3,4,6,     0.00000476 
aaab,0,2,3,5,7,8,3,7,    -0.00001220 
aabb,0,3,4,5,2,3,4,7,     0.00044757 
aab,0,2,4,6,3,5,    -0.00000000 
aabb,2,3,6,7,0,2,6,7,    -0.00031269 
aabb,0,2,7,8,1,3,7,8,    -0.00000411 
aabb,2,3,6,8,2,3,5,7,     0.00276358 
aab,1,3,8,9,0,6,     0.00012035 
aab,0,3,4,9,3,4,    -0.00054382 
abb,2,9,0,2,7,8,    -0.00000000 
abbb,3,7,0,1,3,6,7,8,    -0.00000115 
aabb,0,2,8,9,2,3,4,5,     0.00007789 
aabb,0,1,7,9,2,3,4,6,    -0.00000295 
aab,0,2,7,9,3,6,    -0.00003219 
aabb,1,2,6,9,1,3,7,9,    -0.00008443 
aabb,2,3,4,6,0,3,4,8,    -0.00059780 
aabb,1,3,7,9,0,3,4,7,     0.00004925 
aaab,0,1,3,4,7,9,3,7,     0.00000545 
aab,0,1,4,7,3,7,     0.00000343 
abb,0,8,1,3,4,8,    -0.00000894 
aabb,0,3,4,5,1,3,4,8,     0.00015631 
abb,3,6,0,3,4,8,    -0.00020714 
aaab,0,2,3,5,6,7,3,6,    -0.00001164 
abb,0,5,0,2,8,9,    -0.00002044 
aabb,1,3,8,9,0,1,8,9,    -0.00000430 
aaab,0,2,3,4,6,9,3,6,     0.00007657 
aabb,1,2,8,9,1,3,5,9,    -0.00006529 
aabb,1,3,5,8,0,2,6,8,     0.00004045 
aabb,2,3,8,9,0,2,4,6,     0.00016991 
abb,1,9,1,2,6,8,    -0.00000704 
aabb,0,3,6,8,2,3,7,8,     0.00001511 
aabb,2,3,8,9,0,2,4,5,     0.00009875 
aabb,0,3,4,6,2,3,4,7,    -0.00026011 
aabb,0,2,6,7,0,2,6,8,    -0.00000676 
aabb,1,2,4,5,0,1,5,9,    -0.00000055 
aabb,1,3,6,9,2,3,4,7,     0.00011627 
aabb,0,1,8,9,2,3,4,5,    -0.00000295 
aaab,0,1,3,6,7,8,3,8,     0.00000067 
abbb,3,6,1,2,3,4,8,9,     0.00010431 
abbb,0,5,1,2,3,4,7,9,    -0.00003262 
aabb,0,1,8,9,0,1,8,9,     0.00000320 
aab,1,3,8,9,1,8,     0.00006393 
abb,2,7,0,3,4,8,     0.00000000 
aabb,0,2,6,8,0,2,5,8,    -0.00000676 
abbb,3,7,0,2,3,5,7,8,    -0.00001220 
aaab,0,1,2,5,6,8,3,8,     0.00000000 
aab,0,3,6,8,3,4,     0.00008587 
aabb,0,3,4,7,0,3,4,7,     0.00038793 
aabb,1,3,8,9,2,3,4,5,     0.00014466 
aaab,1,2,3,6,8,9,1,9,     0.00003293 
aabb,1,3,4,8,1,3,4,8,     0.00037613 
aabb,2,3,5,8,2,3,6,8,     0.00605671 
aabb,0,3,7,8,2,3,6,8,     0.00002732 
aabb,1,3,6,9,0,2,4,7,    -0.00003270 
aab,0,3,6,9,2,7,    -0.00004512 
aab,1,2,6,9,3,5,    -0.00000000 
aabb,1,3,4,7,1,3,4,7,     0.00037613 
aabb,1,3,5,9,1,2,8,9,    -0.00006529 
abb,3,4,0,3,6,8,     0.00008587 
aabb,2,3,7,8,0,3,6,8,     0.00001511 
aab,1,3,6,8,0,9,    -0.00002160 
aabb,0,3,4,5,2,3,4,8,    -0.00026011 
aab,1,3,7,9,1,7,     0.00006393 
aabb,0,2,4,5,1,3,4,5,    -0.00009825 
aabb,0,3,4,6,0,2,4,7,    -0.00002322 
abbb,2,8,0,2,3,4,6,9,    -0.00001239 
abbb,3,8,0,1,2,5,6,7,    -0.00000262 
abbb,3,8,0,1,3,6,7,8,     0.00000067 
aabb,0,2,4,9,2,3,5,7,    -0.00000679 
aab,2,3,4,7,0,8,     0.00000000 
aabb,1,2,6,7,0,3,6,8,     0.00003775 
aab,0,2,5,9,1,6,     0.00000000 
aabb,0,2,6,8,1,3,5,8,     0.00004045 
abbb,2,6,0,2,3,4,8,9,    -0.00003939 
aabb,2,3,6,7,0,3,7,8,    -0.00004700 
abb,0,9,2,3,5,8,    -0.00001630 
aabb,0,3,6,7,1,3,7,8,    -0.00003243 
aabb,0,3,5,8,1,2,6,8,     0.00003775 
aabb,2,3,7,8,0,3,5,7,    -0.00001511 
aaab,0,2,3,4,7,9,2,6,    -0.00002289 
aabb,1,3,5,6,1,2,5,7,    -0.00001950 
aabb,0,3,5,8,2,3,7,8,    -0.00002601 
aaab,0,1,3,6,7,8,3,7,    -0.00000115 
aabb,2,3,5,8,0,2,6,8,    -0.00012018 
aabb,1,3,4,9,0,1,4,9,    -0.00000053 
abb,3,9,0,2,6,8,     0.00007736 
abbb,3,9,0,2,3,5,8,9,     0.00002167 
aabb,0,3,4,5,1,3,4,7,    -0.00026896 
aab,1,2,4,7,0,5,    -0.00006535 
aabb,1,3,8,9,0,2,4,6,    -0.00006563 
aabb,0,2,6,7,0,3,7,8,     0.00006484 
aabb,0,3,4,8,2,3,4,5,    -0.00034743 
aabb,2,3,7,8,1,2,6,7,    -0.00005844 
aabb,0,3,4,7,1,3,4,6,     0.00016412 
abb,2,7,0,2,8,9,    -0.00000000 
abbb,2,7,1,2,3,4,7,9,    -0.00012006 
abb,0,8,1,3,5,9,     0.00005776 
aab,1,3,5,9,0,7,    -0.00009938 
aabb,1,2,7,9,1,3,5,9,     0.00011235 
aab,0,3,6,7,3,4,     0.00004990 
aab,0,3,4,9,0,4,     0.00035017 
aabb,2,3,8,9,0,1,8,9,     0.00000364 
aabb,1,3,8,9,0,2,4,5,    -0.00003814 
aabb,0,3,5,8,1,3,7,8,    -0.00003243 
aabb,0,2,4,6,0,3,4,8,    -0.00004914 
aab,0,3,4,8,1,8,    -0.00000551 
aabb,2,3,8,9,2,3,4,5,    -0.00276420 
aabb,0,1,6,8,1,3,6,8,    -0.00000208 
aabb,0,3,6,8,1,2,5,7,     0.00002326 
aabb,1,2,4,6,0,2,6,9,     0.00005180 
aabb,0,3,5,7,2,3,7,8,    -0.00001511 
abb,0,5,0,2,7,9,     0.00003517 
aab,0,1,4,8,0,8,     0.00000029 
aaab,0,1,3,4,6,9,2,7,    -0.00000321 
aab,1,2,6,8,1,9,    -0.00000704 
aabb,1,3,4,6,1,2,4,7,    -0.00002429 
aabb,0,2,5,7,0,2,6,7,     0.00000676 
aabb,2,3,6,9,0,2,4,8,     0.00018022 
aab,0,3,5,7,3,4,    -0.00008587 
abb,1,6,2,3,5,9,     0.00000000 
aabb,1,2,6,9,0,3,4,7,    -0.00001573 
aabb,0,3,5,6,1,2,7,8,     0.00007425 
aaab,0,1,3,5,7,8,3,7,    -0.00000067 
aaa,1,2,3,4,5,7,    -0.00002966 
aabb,1,3,6,9,0,1,6,9,    -0.00000146 
aaab,0,2,3,5,6,7,2,7,     0.00000000 
aab,0,3,7,9,0,7,     0.00006663 
abb,0,7,1,2,4,6,     0.00004750 
aab,0,3,6,9,1,7,     0.00005717 
abb,0,5,0,1,7,9,     0.00000045 
aabb,0,3,4,8,1,3,8,9,     0.00004925 
aab,0,2,5,9,0,8,    -0.00002376 
aabb,2,3,6,8,0,2,5,8,    -0.00012018 
aabb,0,1,5,9,1,3,5,9,    -0.00000146 
aabb,0,3,5,7,1,3,7,8,    -0.00001885 
aab,2,3,8,9,0,6,    -0.00001922 
aabb,0,2,5,6,0,1,7,8,    -0.00000179 
aabb,1,3,6,8,1,2,5,6,     0.00002510 
abb,1,8,0,3,4,7,     0.00000000 
aabb,1,2,4,6,1,3,4,8,    -0.00005270 
aabb,0,3,7,8,0,3,7,8,     0.00008255 
aaab,0,2,3,4,6,8,3,4,    -0.00015023 
aab,2,3,6,9,0,7,    -0.00005790 
aabb,2,3,6,7,0,2,6,8,    -0.00012018 
aab,0,1,4,8,2,5,    -0.00000023 
aab,2,3,4,6,3,5,    -0.00000000 
aab,0,3,4,5,1,6,     0.00000000 
abbb,3,5,1,2,3,4,7,9,    -0.00010431 
aab,1,2,5,9,0,5,    -0.00013735 
abbb,2,6,0,2,3,4,7,9,    -0.00002289 
aab,1,2,7,9,1,5,     0.00003680 
aabb,1,3,6,8,0,3,7,8,     0.00001952 
aabb,1,2,5,6,1,3,5,8,    -0.00004319 
aabb,0,3,4,8,0,2,4,5,    -0.00002856 
abb,1,7,0,1,7,9,     0.00000295 
aabb,1,2,7,9,1,3,6,9,    -0.00006529 
aab,2,3,5,9,2,6,    -0.00000000 
aabb,0,2,6,8,2,3,5,7,    -0.00005760 
aabb,1,3,4,8,0,3,8,9,     0.00005470 
aab,0,3,6,8,1,9,    -0.00002300 
abbb,2,7,0,2,3,4,5,9,     0.00001239 
aabb,0,2,4,7,0,1,5,9,    -0.00000132 
aabb,0,3,6,9,1,2,4,7,    -0.00003213 
aabb,2,3,8,9,2,3,4,6,    -0.00475623 
abbb,1,9,1,2,3,6,8,9,     0.00003293 
aab,2,3,6,8,0,9,    -0.00002805 
aabb,2,3,6,9,0,1,4,8,    -0.00000373 
aabb,0,3,4,7,1,3,7,9,     0.00004925 
aabb,0,2,8,9,1,3,8,9,    -0.00001383 
abb,0,8,0,3,8,9,     0.00006663 
aab,0,2,6,9,3,7,    -0.00001765 
aabb,0,2,4,8,0,2,5,9,     0.00000275 
abb,2,6,0,1,5,9,    -0.00000000 
aabb,0,2,6,9,1,3,4,8,    -0.00003798 
aabb,1,2,5,6,0,2,6,7,     0.00005894 
aabb,0,1,4,9,1,3,4,9,    -0.00000053 
aaab,0,2,3,5,6,8,2,7,    -0.00001055 
aaab,0,2,3,4,7,9,3,7,     0.00006581 
aabb,2,3,5,6,0,1,7,8,     0.00000544 
aaab,0,1,3,5,7,8,3,8,    -0.00000115 
aabb,0,2,4,8,1,3,4,8,    -0.00001613 
aab,1,3,4,8,0,7,     0.00000000 
aab,2,3,6,9,1,6,     0.00014204 
abb,0,7,1,3,4,8,     0.00000000 
aabb,0,3,6,8,0,2,7,8,    -0.00002915 
aab,2,3,8,9,2,7,     0.00000000 
aabb,0,3,5,8,1,3,5,6,     0.00009820 
aabb,1,3,7,8,0,3,5,8,    -0.00003243 
abbb,3,8,0,2,3,4,8,9,     0.00006581 
aab,0,3,5,9,1,7,    -0.00009837 
aaa,0,2,3,6,8,9,     0.00005235 
abb,1,5,0,1,4,7,     0.00000022 
aabb,1,2,6,8,0,3,5,8,     0.00003775 
abb,0,5,1,3,4,6,    -0.00000000 
abb,3,9,0,1,4,9,     0.00000262 
aaab,0,2,3,4,8,9,3,8,     0.00006581 
aabb,0,3,5,8,1,2,5,7,    -0.00003775 
aabb,1,3,8,9,1,2,6,9,    -0.00014527 
aabb,0,1,6,9,1,3,6,9,    -0.00000146 
aaa,0,2,3,4,7,8,     0.00000000 
abbb,2,6,0,1,3,6,7,8,    -0.00000000 
aaab,1,2,3,4,5,9,0,7,    -0.00003099 
aabb,2,3,4,7,1,3,4,7,    -0.00086536 
aabb,0,3,6,8,2,3,5,6,     0.00007467 
abbb,0,5,1,2,3,4,8,9,     0.00001896 
aabb,0,2,7,9,1,3,7,9,    -0.00001383 
aabb,0,2,4,9,0,1,4,9,    -0.00000465 
aabb,2,3,7,9,0,1,7,9,     0.00000364 
aabb,1,2,5,9,1,3,8,9,    -0.00008443 
abb,1,9,0,3,6,8,    -0.00002300 
aabb,0,3,5,9,2,3,4,5,    -0.00011231 
aabb,1,3,6,8,2,3,5,8,    -0.00011550 
aaab,0,1,3,5,7,8,2,6,     0.00000275 
aab,2,3,5,6,0,4,    -0.00000000 
aabb,0,3,7,8,0,2,6,8,    -0.00003768 
abb,2,9,0,3,6,8,    -0.00000304 
aabb,0,2,5,6,2,3,5,6,    -0.00019623 
abb,2,6,1,3,5,9,    -0.00000000 
aabb,0,2,5,8,1,3,5,8,     0.00001476 
aab,1,3,5,9,2,6,    -0.00000000 
abb,0,8,1,2,4,5,     0.00004750 
abb,3,6,0,2,4,6,     0.00010174 
aabb,0,3,7,8,2,3,5,7,    -0.00002732 
aab,0,3,4,5,0,8,    -0.00001134 
aabb,1,3,7,8,1,2,5,7,     0.00003614 
aabb,0,2,5,8,0,2,5,7,     0.00000676 
abbb,2,7,0,2,3,4,6,9,    -0.00000720 
aaab,1,2,3,4,6,9,3,7,     0.00008070 
abbb,3,6,0,2,3,4,6,9,     0.00007657 
aabb,2,3,6,7,2,3,6,8,     0.00605671 
aabb,2,3,5,7,0,3,7,8,    -0.00002732 
abb,2,7,2,3,8,9,     0.00000000 
aabb,2,3,5,6,0,2,7,8,    -0.00026270 
aabb,2,3,6,9,2,3,4,8,    -0.00583572 
aab,1,3,5,6,2,9,    -0.00000000 
aabb,1,2,8,9,0,1,6,9,     0.00000208 
aabb,0,3,8,9,0,2,5,9,    -0.00008662 
aabb,1,2,6,9,0,1,8,9,     0.00000261 
abb,1,8,0,2,4,5,     0.00004678 
abbb,3,8,1,2,3,4,6,9,     0.00013886 
abb,0,5,0,3,5,9,     0.00011785 
abbb,2,8,0,2,3,4,5,9,    -0.00000720 
aab,2,3,6,9,0,8,    -0.00009962 
aabb,2,3,5,8,0,2,5,7,     0.00012018 
aab,0,3,4,5,0,7,     0.00001951 
aabb,1,3,6,9,1,2,8,9,    -0.00011235 
aabb,1,2,6,7,1,3,7,8,     0.00006219 
aabb,0,2,6,7,0,1,5,8,     0.00000130 
aabb,1,3,7,9,0,1,7,9,    -0.00000430 
